"
date",gwl,rain,rain_lag_7,rain_lag_30,cum_rain_30,gwl_lag_1,gwl_trend_30,month_sin,month_cos
2024-07-29,-15.954999923706055,0,0.0,0.0,0.0,-15.967499732971193,0.005750004450480143,-0.4999999999999997,-0.8660254037844388
2024-07-30,-15.96864989757538,0,0.0,0.0,0.0,-15.954999923706055,0.005128350734710629,-0.4999999999999997,-0.8660254037844388
2024-07-31,-15.963666598002117,0,0.0,0.0,0.0,-15.96864989757538,0.0049611356523301476,-0.4999999999999997,-0.8660254037844388
2024-08-01,-15.94250011444092,0,0.0,0.0,0.0,-15.963666598002117,0.005416679382324041,-0.8660254037844384,-0.5000000000000004
2024-08-02,-15.927499771118166,0,0.0,0.0,0.0,-15.94250011444092,0.006416686375935813,-0.8660254037844384,-0.5000000000000004
2024-08-03,-15.934999942779543,0,0.0,0.0,0.0,-15.927499771118166,0.006749995549519798,-0.8660254037844384,-0.5000000000000004
2024-08-04,-15.930000066757202,0,0.0,0.0,0.0,-15.934999942779543,0.005666661262512207,-0.8660254037844384,-0.5000000000000004
2024-08-05,-15.900000095367435,0,0.0,0.0,0.0,-15.930000066757202,0.0061666647593179155,-0.8660254037844384,-0.5000000000000004
2024-08-06,-15.900000095367432,0,0.0,0.0,0.0,-15.900000095367435,0.006749995549519857,-0.8660254037844384,-0.5000000000000004
2024-08-07,-15.882499694824217,0,0.0,0.0,0.0,-15.900000095367432,0.00775001843770351,-0.8660254037844384,-0.5000000000000004
2024-08-08,-15.875,0,0.0,0.0,0.0,-15.882499694824217,0.007833337783813477,-0.8660254037844384,-0.5000000000000004
2024-08-09,-15.860000133514404,0,0.0,0.0,0.0,-15.875,0.008000008265177409,-0.8660254037844384,-0.5000000000000004
2024-08-10,-15.835000038146973,0,0.0,0.0,0.0,-15.860000133514404,0.008000008265177409,-0.8660254037844384,-0.5000000000000004
2024-08-11,-15.790000200271606,0,0.0,0.0,0.0,-15.835000038146973,0.008999975522359212,-0.8660254037844384,-0.5000000000000004
2024-08-12,-15.764999866485596,0,0.0,0.0,0.0,-15.790000200271606,0.00991665522257487,-0.8660254037844384,-0.5000000000000004
2024-08-13,-15.724999666213987,0,0.0,0.0,0.0,-15.764999866485596,0.010833334922790587,-0.8660254037844384,-0.5000000000000004
2024-08-14,-15.677500009536743,0,0.0,0.0,0.0,-15.724999666213987,0.012516643206278507,-0.8660254037844384,-0.5000000000000004
2024-08-15,-15.624999999999996,0,0.0,0.0,0.0,-15.677500009536743,0.014066654841105237,-0.8660254037844384,-0.5000000000000004
2024-08-16,-15.570000171661375,0,0.0,0.0,0.0,-15.624999999999996,0.015583324432373107,-0.8660254037844384,-0.5000000000000004
2024-08-17,-15.535000085830687,0,0.0,0.0,0.0,-15.570000171661375,0.01641668478647862,-0.8660254037844384,-0.5000000000000004
2024-08-18,-15.495000123977661,0,0.0,0.0,0.0,-15.535000085830687,0.017250005404154577,-0.8660254037844384,-0.5000000000000004
2024-08-19,-15.465999794006345,0,0.0,0.0,0.0,-15.495000123977661,0.01846667289733895,-0.8660254037844384,-0.5000000000000004
2024-08-20,-15.41899995803833,0,0.0,0.0,0.0,-15.465999794006345,0.019700016975402808,-0.8660254037844384,-0.5000000000000004
2024-08-21,-15.395000219345095,0,0.0,0.0,0.0,-15.41899995803833,0.020416673024495385,-0.8660254037844384,-0.5000000000000004
2024-08-22,-15.334999799728395,0,0.0,0.0,0.0,-15.395000219345095,0.022250016530354758,-0.8660254037844384,-0.5000000000000004
2024-08-23,-15.297500133514404,0,0.0,0.0,0.0,-15.334999799728395,0.022749996185302733,-0.8660254037844384,-0.5000000000000004
2024-08-24,-15.252500057220459,0,0.0,0.0,0.0,-15.297500133514404,0.02391665776570638,-0.8660254037844384,-0.5000000000000004
2024-08-25,-15.182500123977661,0,0.0,0.0,0.0,-15.252500057220459,0.02624999682108561,-0.8660254037844384,-0.5000000000000004
